time_s,env_id,base_x_m,pitch_rad,pitch_rate_rad_s,margin_m,fsm_phase,action_l2,reward,roll_rad,fl_contact_state,fr_contact_state,rl_contact_state,rr_contact_state,fl_contact_force_n,fr_contact_force_n,rl_contact_force_n,rr_contact_force_n,fl_wheel_x_m,fl_wheel_z_m,fr_wheel_x_m,fr_wheel_z_m,rl_wheel_x_m,rl_wheel_z_m,rr_wheel_x_m,rr_wheel_z_m,reference_00,reference_01,reference_02,reference_03,reference_04,reference_05,reference_06,reference_07,reference_08,reference_09,reference_10,reference_11
48.85,0,0.5266386270523071,-0.023331986740231514,-0.04798845946788788,0.327049195766449,4.0,0.0,0.4606320261955261,0.11810694634914398,3,3,1,1,0.0,12.340697288513184,14.124984741210938,2.399721622467041,0.8241595029830933,0.10490969568490982,0.9133340120315552,0.10186174511909485,0.21273653209209442,0.04847438633441925,0.1853683590888977,0.05186145007610321,22.799999237060547,-1.7999999523162842,20.100000381469727,31.399999618530273,0.699999988079071,0.0,20.100000381469727,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
48.9,0,0.5273545384407043,-0.023404719308018684,-0.048200689256191254,0.32704535126686096,4.0,0.0,0.4606491029262543,0.11820695549249649,3,3,1,1,0.0,12.318840026855469,14.01258373260498,2.3382856845855713,0.8248722553253174,0.104972243309021,0.9140534400939941,0.1018868237733841,0.21341678500175476,0.048526301980018616,0.18608292937278748,0.05183029919862747,22.799999237060547,-1.7999999523162842,20.100000381469727,31.399999618530273,0.699999988079071,0.0,20.100000381469727,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
48.95,0,0.5280689001083374,-0.02351037599146366,-0.048398688435554504,0.3270302414894104,4.0,0.0,0.4602164626121521,0.11840273439884186,3,3,1,1,0.0,12.21609115600586,13.681266784667969,2.6098761558532715,0.8255807161331177,0.10506366193294525,0.9147787094116211,0.10190284997224808,0.21411380171775818,0.04856942966580391,0.18681062757968903,0.051790591329336166,22.799999237060547,-1.7999999523162842,20.100000381469727,31.399999618530273,0.699999988079071,0.0,20.100000381469727,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
49.0,0,0.5287853479385376,-0.023617446422576904,-0.04883723706007004,0.3270355761051178,4.0,0.0,0.4600282311439514,0.11862990260124207,3,3,1,1,0.0,12.209424018859863,13.758358001708984,2.5768611431121826,0.8262898325920105,0.1051519438624382,0.91551274061203,0.10190870612859726,0.21481864154338837,0.048601843416690826,0.18752023577690125,0.051738038659095764,22.799999237060547,-1.7999999523162842,20.100000381469727,31.399999618530273,0.699999988079071,0.0,20.100000381469727,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
49.05,0,0.5295189023017883,-0.02373628318309784,-0.04946242272853851,0.3270426392555237,4.0,0.0,0.45947614312171936,0.11883500218391418,3,3,1,1,0.0,12.213218688964844,13.591937065124512,2.5074329376220703,0.8270156383514404,0.10523248463869095,0.916257381439209,0.10190306603908539,0.215535968542099,0.048624973744153976,0.18824386596679688,0.05167379230260849,22.799999237060547,-1.7999999523162842,20.100000381469727,31.399999618530273,0.699999988079071,0.0,20.100000381469727,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
49.1,0,0.5302532315254211,-0.02384708635509014,-0.049819909036159515,0.32704630494117737,4.0,0.0,0.45972034335136414,0.11907964199781418,3,3,1,1,0.0,12.284754753112793,13.768502235412598,2.5062713623046875,0.8277425169944763,0.10530691593885422,0.9170084595680237,0.10188695788383484,0.21626253426074982,0.04863787069916725,0.18897351622581482,0.051599327474832535,22.799999237060547,-1.7999999523162842,20.100000381469727,31.399999618530273,0.699999988079071,0.0,20.100000381469727,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
49.15,0,0.5310010313987732,-0.02397318184375763,-0.052662190049886703,0.32706284523010254,4.0,0.0,0.4603844881057739,0.11933876574039459,3,3,1,1,0.0,12.523128509521484,13.991645812988281,2.2576842308044434,0.8284810781478882,0.10537786781787872,0.9177715182304382,0.1018589660525322,0.21699704229831696,0.048641663044691086,0.18970267474651337,0.051510706543922424,22.799999237060547,-1.7999999523162842,20.100000381469727,31.399999618530273,0.699999988079071,0.0,20.100000381469727,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
49.2,0,0.5317124724388123,-0.02401823177933693,-0.044630564749240875,0.327043354511261,4.0,0.0,0.46242162585258484,0.11960417777299881,3,3,1,1,0.0,12.554332733154297,14.24209213256836,2.3096327781677246,0.8291884064674377,0.10541141033172607,0.9185165762901306,0.10182081162929535,0.21769635379314423,0.04865783825516701,0.19043785333633423,0.05141378939151764,22.799999237060547,-1.7999999523162842,20.100000381469727,31.399999618530273,0.699999988079071,0.0,20.100000381469727,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
49.25,0,0.532385528087616,-0.02400553785264492,-0.04876662418246269,0.3270065188407898,4.0,0.0,0.46154311299324036,0.12008833885192871,3,3,1,1,0.0,12.419780731201172,13.832531929016113,2.495579957962036,0.8298561573028564,0.10549551993608475,0.9192503094673157,0.1017756387591362,0.2183418720960617,0.048768214881420135,0.1911606788635254,0.051309846341609955,22.799999237060547,-1.7999999523162842,20.100000381469727,31.399999618530273,0.699999988079071,0.0,20.100000381469727,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
49.3,0,0.533081591129303,-0.02400820516049862,-0.053540028631687164,0.32697951793670654,4.0,0.0,0.46339085698127747,0.12056659907102585,3,3,1,1,0.0,12.67900276184082,14.113336563110352,2.2911758422851562,0.8305487632751465,0.10557466000318527,0.9199920892715454,0.10171908885240555,0.21900907158851624,0.04887015372514725,0.19189192354679108,0.051197268068790436,22.799999237060547,-1.7999999523162842,20.100000381469727,31.399999618530273,0.699999988079071,0.0,20.100000381469727,0.0,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
