time_s,env_id,base_x_m,pitch_rad,pitch_rate_rad_s,margin_m,fsm_phase,action_l2,reward,roll_rad,fl_contact_state,fr_contact_state,rl_contact_state,rr_contact_state,fl_contact_force_n,fr_contact_force_n,rl_contact_force_n,rr_contact_force_n,fl_contact_upward_force_n,fr_contact_upward_force_n,rl_contact_upward_force_n,rr_contact_upward_force_n,fl_full_wheel_on_top,fr_full_wheel_on_top,rl_full_wheel_on_top,rr_full_wheel_on_top,all_wheels_on_top,support_score,fl_wheel_y_m,fr_wheel_y_m,rl_wheel_y_m,rr_wheel_y_m,fl_wheel_x_m,fl_wheel_z_m,fr_wheel_x_m,fr_wheel_z_m,rl_wheel_x_m,rl_wheel_z_m,rr_wheel_x_m,rr_wheel_z_m,fl_load_trim_z_m,fr_load_trim_z_m,fl_unload_trim_m,fr_unload_trim_m,rl_unload_trim_m,rr_unload_trim_m,reference_00,reference_01,reference_02,reference_03,reference_04,reference_05,reference_06,reference_07,reference_08,reference_09,reference_10,reference_11
0.5,0,0.01767686754465103,-0.015878038480877876,0.004178235772997141,0.28345510363578796,0.0,0.9176651835441589,0.009370588697493076,0.02706555649638176,1,1,1,1,0.0,14.072978019714355,14.796725273132324,0.0,0.0,14.072978019714355,14.796725273132324,0.0,0,0,0,0,0,0.9999861121177673,0.0795605331659317,-0.3187873363494873,0.07777200639247894,-0.3188421428203583,0.27129873633384705,0.05496753752231598,0.27624550461769104,0.050222672522068024,-0.2918872833251953,0.049170028418302536,-0.28445422649383545,0.053834982216358185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.55,0,0.01827974244952202,-0.01640688069164753,0.002801382914185524,0.2834942042827606,0.0,0.9237063527107239,0.007662846706807613,0.02862447313964367,1,1,1,1,0.0,14.030261039733887,14.70075798034668,0.0,0.0,14.030261039733887,14.70075798034668,0.0,0,0,0,0,0,0.9999842643737793,0.0794781818985939,-0.31886425614356995,0.07768722623586655,-0.3189416229724884,0.2719558775424957,0.055577583611011505,0.2768716514110565,0.05031488463282585,-0.29117637872695923,0.04928635433316231,-0.28376907110214233,0.053628552705049515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.6,0,0.018945522606372833,-0.016898317262530327,0.005122086498886347,0.2835101783275604,0.0,0.9311107397079468,0.004638794809579849,0.029966382309794426,1,1,1,1,0.0,14.081442832946777,14.663521766662598,0.0,0.0,14.081442832946777,14.663521766662598,0.0,0,0,0,0,0,0.999982476234436,0.07941608130931854,-0.31892067193984985,0.07761852443218231,-0.3190224766731262,0.27266713976860046,0.05611984431743622,0.27753591537475586,0.05039631947875023,-0.29044216871261597,0.049396831542253494,-0.2830198109149933,0.053441260010004044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.65,0,0.019665859639644623,-0.017212925478816032,0.009391454048454762,0.2835049033164978,0.0,0.9323136210441589,0.0026332703419029713,0.030894413590431213,1,1,1,1,0.0,14.07783317565918,14.651494979858398,0.0,0.0,14.07783317565918,14.651494979858398,0.0,0,0,0,0,0,0.9999812245368958,0.07936488837003708,-0.3189672827720642,0.07757016271352768,-0.3190793991088867,0.27341845631599426,0.05651319772005081,0.27823787927627563,0.050463344901800156,-0.2896806597709656,0.0495009608566761,-0.28224414587020874,0.05334324389696121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.7,0,0.02039160393178463,-0.01722125895321369,0.015694590285420418,0.28348344564437866,0.0,0.9390947222709656,-0.0002093869261443615,0.03135765716433525,1,1,1,1,0.0,14.072213172912598,14.674822807312012,0.0,0.0,14.072213172912598,14.674822807312012,0.0,0,0,0,0,0,0.9999805688858032,0.07934290170669556,-0.31898653507232666,0.0775420069694519,-0.31911396980285645,0.27415865659713745,0.056734565645456314,0.2789507508277893,0.05051211267709732,-0.2889036536216736,0.04959689825773239,-0.28146547079086304,0.053411971777677536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.75,0,0.02122565731406212,-0.016910802572965622,0.024281024932861328,0.2834019064903259,0.0,0.9453895688056946,-0.00413106894120574,0.031267259269952774,1,1,1,1,0.0,14.10346508026123,14.569807052612305,0.0,0.0,14.10346508026123,14.569807052612305,0.0,0,0,0,0,0,0.9999806880950928,0.0793505385518074,-0.31897827982902527,0.07754391431808472,-0.3191157281398773,0.2749883234500885,0.056755345314741135,0.27972277998924255,0.05054410174489021,-0.2880800664424896,0.04968647286295891,-0.28060251474380493,0.05366397276520729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.8,0,0.022078881040215492,-0.016048938035964966,0.03497162088751793,0.28328442573547363,0.0,0.9922536015510559,-0.01070789061486721,0.03044247440993786,1,1,1,1,0.0,14.091958999633789,14.663468360900879,0.0,0.0,14.091958999633789,14.663468360900879,0.0,0,0,0,0,0,0.9999818801879883,0.0793936550617218,-0.31893911957740784,0.0775839164853096,-0.3190765976905823,0.27581560611724854,0.05646770820021629,0.2805119454860687,0.050550367683172226,-0.2872333526611328,0.049766287207603455,-0.2797384262084961,0.05419936403632164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.85,0,0.023079702630639076,-0.014460854232311249,0.0483628585934639,0.2830614447593689,0.0,0.9610699415206909,-0.014919724315404892,0.028753025457262993,1,1,1,1,0.0,14.192729949951172,14.551551818847656,0.0,0.0,14.192729949951172,14.551551818847656,0.0,0,0,0,0,0,0.9999841451644897,0.07948349416255951,-0.3188565671443939,0.07766205072402954,-0.31899771094322205,0.27676525712013245,0.05584627762436867,0.281381756067276,0.050529662519693375,-0.2863173484802246,0.04983825981616974,-0.2787463366985321,0.05516844987869263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.9,0,0.024135800078511238,-0.011897607706487179,0.07272615283727646,0.2827691435813904,0.0,0.990105926990509,-0.022715698927640915,0.025545649230480194,1,1,1,1,0.0,14.149706840515137,14.54709243774414,0.0,0.0,14.149706840515137,14.54709243774414,0.0,0,0,0,0,0,0.9999876022338867,0.07964980602264404,-0.31870290637016296,0.07781746238470078,-0.3188271224498749,0.27771589159965515,0.05460360646247864,0.2822960317134857,0.050465669482946396,-0.2853564918041229,0.049898989498615265,-0.27773016691207886,0.05661763623356819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
0.95,0,0.02535194344818592,-0.007990320213139057,0.10688196122646332,0.28232714533805847,0.0,1.0083633661270142,-0.030978120863437653,0.020628878846764565,1,1,1,1,0.0,14.14712142944336,14.370853424072266,0.0,0.0,14.14712142944336,14.370853424072266,0.0,0,0,0,0,0,0.9999914169311523,0.07990201562643051,-0.31846410036087036,0.0780552327632904,-0.3185565173625946,0.2787708044052124,0.05264667794108391,0.2833004593849182,0.05034739896655083,-0.2843094766139984,0.04994623735547066,-0.2765774428844452,0.05878983065485954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1.0,0,0.026781979948282242,-0.002344756852835417,0.14126716554164886,0.2816971242427826,0.0,1.0370742082595825,-0.0501294806599617,0.013401516713202,1,1,1,1,0.0,14.188939094543457,14.50387954711914,0.0,0.0,14.188939094543457,14.50387954711914,0.0,0,0,0,0,0,0.9999937415122986,0.08024753630161285,-0.3181232213973999,0.07840596139431,-0.31813645362854004,0.279956579208374,0.04973633959889412,0.28443238139152527,0.05016317218542099,-0.28315308690071106,0.04997430369257927,-0.27524900436401367,0.06189503148198128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1.05,0,0.028049923479557037,-0.0004660589329432696,0.05221995338797569,0.28135645389556885,0.0,1.0084697008132935,-0.006428223103284836,0.011271550320088863,1,1,1,1,0.8111037611961365,13.812397003173828,14.076583862304688,0.0,0.8111037611961365,13.812397003173828,14.076583862304688,0.0,0,0,0,0,0,0.999993085861206,0.08034621179103851,-0.3180195093154907,0.07849040627479553,-0.31803134083747864,0.2810061573982239,0.04903968796133995,0.2854565978050232,0.050049714744091034,-0.28209733963012695,0.04996111989021301,-0.27390986680984497,0.06311357766389847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1.1,0,0.029051780700683594,-0.00017741695046424866,0.04210682213306427,0.2812705934047699,0.0,1.0321604013442993,-0.0036079096607863903,0.01124847587198019,1,1,1,1,0.8208369016647339,13.925751686096191,14.054780006408691,0.0,0.8208369016647339,13.925751686096191,14.054780006408691,0.0,0,0,0,0,0,0.9999925494194031,0.08034174144268036,-0.3180246353149414,0.078477643430233,-0.3180445432662964,0.281941682100296,0.04886709153652191,0.2863755524158478,0.04996515065431595,-0.28115710616111755,0.049926817417144775,-0.2729819118976593,0.06316861510276794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
1.15,0,0.029949482530355453,0.0002664644562173635,0.030455484986305237,0.28118792176246643,0.0,1.0361196994781494,-0.002058651763945818,0.011157946661114693,1,1,1,1,0.6465435028076172,14.182918548583984,14.331417083740234,0.0,0.6465435028076172,14.182918548583984,14.331417083740234,0.0,0,0,0,0,0,0.9999922513961792,0.0803418830037117,-0.3180258274078369,0.0784684345126152,-0.3180548846721649,0.2828427851200104,0.04870070889592171,0.2872197926044464,0.04999693110585213,-0.28023990988731384,0.049872785806655884,-0.27211350202560425,0.06339381635189056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.0,1.0,-0.0,-0.9999998807907104,0.30000001192092896,0.30000001192092896,0.30000001192092896,0.30000001192092896
