time_s,env_id,base_x_m,pitch_rad,pitch_rate_rad_s,margin_m,fsm_phase,action_l2,reward
2.1,0,0.031010562554001808,-0.024495059624314308,7.176962390076369e-05,0.2792053818702698,1.0,0.0,-0.008809525519609451
2.15,0,0.03174764662981033,-0.024314504116773605,-0.001350534614175558,0.27919790148735046,1.0,0.0,-0.007724894676357508
2.2,0,0.03249966725707054,-0.02417280338704586,-0.0018761882092803717,0.27918463945388794,1.0,0.0,-0.007847581058740616
2.25,0,0.03322957828640938,-0.02404813840985298,-0.002173883141949773,0.2791804373264313,1.0,0.0,-0.008304202929139137
2.3,0,0.03395065665245056,-0.023973893374204636,-0.0001684473390923813,0.2791672646999359,1.0,0.0,-0.007901961915194988
2.35,0,0.03469668701291084,-0.023998819291591644,-0.002566479379311204,0.2791345715522766,1.0,0.0,-0.008566065691411495
2.4,0,0.0354495495557785,-0.02401317097246647,-0.00307760713621974,0.2791021764278412,1.0,0.0,-0.008363364264369011
2.45,0,0.03620681166648865,-0.02404465340077877,-0.0026886730920523405,0.2790738344192505,1.0,0.0,-0.008325225673615932
2.5,0,0.03698090463876724,-0.02408364973962307,-0.0018189571565017104,0.2790423631668091,1.0,0.0,-0.008390896022319794
2.55,0,0.03775792568922043,-0.024111686274409294,-0.0017342392820864916,0.27901485562324524,1.0,0.0,-0.008255066350102425
2.6,0,0.03853526711463928,-0.024132417514920235,0.0031279113609343767,0.2789916396141052,1.0,0.0,-0.011167866177856922
2.65,0,0.03933197259902954,-0.024181809276342392,-0.0014227329520508647,0.2789655029773712,1.0,0.0,-0.008290001191198826
2.7,0,0.04010866582393646,-0.0241856686770916,0.0015784333227202296,0.2789532244205475,1.0,0.0,-0.00824618898332119
2.75,0,0.040882743895053864,-0.02411692775785923,0.004437766503542662,0.27894675731658936,1.0,0.0,-0.007821222767233849
2.8,0,0.04162638634443283,-0.02391526661813259,0.003692392259836197,0.2789461314678192,1.0,0.0,-0.008700380101799965
2.85,0,0.04239580035209656,-0.02372715435922146,0.0038205450400710106,0.2789359986782074,1.0,0.0,-0.008910531178116798
2.9,0,0.04312856122851372,-0.02363545261323452,-0.0036746046971529722,0.27895089983940125,1.0,0.0,-0.00427751149982214
2.95,0,0.04377492517232895,-0.02370123565196991,-0.005846591200679541,0.2790186107158661,1.0,0.0,-0.0048867748118937016
3.0,0,0.04444463551044464,-0.023781880736351013,-0.007507665082812309,0.27906474471092224,1.0,0.0,-0.004862649831920862
3.05,0,0.045118361711502075,-0.023864738643169403,-0.008826994337141514,0.27910420298576355,1.0,0.0,-0.005456659477204084
3.1,0,0.04580656439065933,-0.023962637409567833,-0.010044896975159645,0.27913784980773926,1.0,0.0,-0.005645924713462591
3.15,0,0.04650465026497841,-0.0240764282643795,-0.011809310875833035,0.27916228771209717,1.0,0.0,-0.005005654878914356
3.2,0,0.04721124470233917,-0.02414325438439846,-0.012556709349155426,0.2791740596294403,1.0,0.0,-0.005100379232317209
3.25,0,0.0479264110326767,-0.024282319471240044,-0.015057186596095562,0.2791694104671478,1.0,0.0,-0.004913308657705784
3.3,0,0.048641156405210495,-0.024385128170251846,-0.016222326084971428,0.27915215492248535,1.0,0.0,-0.0034884593915194273
3.35,0,0.04936475306749344,-0.024505382403731346,-0.018192414194345474,0.27858951687812805,1.0,0.0,-0.004704418126493692
3.4,0,0.05009537935256958,-0.024622788652777672,-0.019468117505311966,0.2785874307155609,1.0,0.0,-0.0037655257619917393
3.4499999999999997,0,0.05082821100950241,-0.024781586602330208,-0.018311697989702225,0.2789965271949768,1.0,0.0,-0.004954968113452196
3.5,0,0.051543980836868286,-0.02504720911383629,-0.010183005593717098,0.2789836525917053,1.0,0.0,-0.005768508650362492
3.55,0,0.05227700620889664,-0.025068189948797226,-0.012381213717162609,0.27895665168762207,1.0,0.0,-0.007511057425290346
3.6,0,0.05302531272172928,-0.025169437751173973,-0.007276910822838545,0.2789278030395508,1.0,0.0,-0.009616468101739883
3.65,0,0.05374842882156372,-0.025252852588891983,-0.00774390297010541,0.27891454100608826,1.0,0.0,-0.007736850064247847
3.6999999999999997,0,0.05447603762149811,-0.02533779852092266,-0.0059939539059996605,0.2789018452167511,1.0,0.0,-0.0070452578365802765
3.75,0,0.055205851793289185,-0.025433767586946487,-0.004991288762539625,0.27888983488082886,1.0,0.0,-0.00792731624096632
3.8,0,0.055960871279239655,-0.025537732988595963,-0.004723565187305212,0.2788671851158142,1.0,0.0,-0.006612848024815321
3.85,0,0.05670706927776337,-0.025633959099650383,-0.0033365064300596714,0.2788514792919159,1.0,0.0,-0.007254378404468298
3.9,0,0.05746251344680786,-0.0257470291107893,-0.0043826624751091,0.27883654832839966,1.0,0.0,-0.007780871819704771
3.9499999999999997,0,0.05815324932336807,-0.025666747242212296,-0.000997390365228057,0.2788458466529846,1.0,0.0,-0.008974350057542324
4.0,0,0.058851517736911774,-0.025533562526106834,-0.002181279705837369,0.27884840965270996,1.0,0.0,-0.007405973505228758
4.05,0,0.05957166478037834,-0.025417450815439224,-0.002733486006036401,0.2788328230381012,1.0,0.0,-0.0068345386534929276
4.1,0,0.06029754877090454,-0.02529989555478096,-0.002637529745697975,0.27881038188934326,1.0,0.0,-0.007518799044191837
4.15,0,0.061045315116643906,-0.02519010752439499,-0.0026741649489849806,0.2788328230381012,1.0,0.0,-0.008017394691705704
4.2,0,0.06178814172744751,-0.025056706741452217,-0.0025037918239831924,0.2788625657558441,1.0,0.0,-0.007441516499966383
4.25,0,0.06254416704177856,-0.024942569434642792,-0.004134242422878742,0.27889105677604675,1.0,0.0,-0.007028885185718536
4.3,0,0.06326080858707428,-0.02458762563765049,0.009035973809659481,0.2789213955402374,1.0,0.0,-0.009661229327321053
4.35,0,0.06401439011096954,-0.024207161739468575,0.009164581075310707,0.2789270281791687,1.0,0.0,-0.009882410056889057
4.4,0,0.0647742822766304,-0.023834137246012688,0.005927529186010361,0.27892082929611206,1.0,0.0,-0.009147685021162033
4.45,0,0.06551480293273926,-0.023571908473968506,0.005957161076366901,0.27891314029693604,1.0,0.0,-0.00935891829431057
4.5,0,0.06625854223966599,-0.02329937554895878,0.010774542577564716,0.2789047360420227,1.0,0.0,-0.014056233689188957
4.55,0,0.06702636927366257,-0.023034708574414253,0.010999707505106926,0.27888622879981995,1.0,0.0,-0.009352235123515129
4.6,0,0.06781086325645447,-0.022763820365071297,0.005638021044433117,0.27885857224464417,1.0,0.0,-0.00867688562721014
4.65,0,0.06854566186666489,-0.022548982873558998,0.005123176611959934,0.2788432538509369,1.0,0.0,-0.007468488998711109
4.7,0,0.06923927366733551,-0.022415462881326675,-5.883914855076e-05,0.27888405323028564,1.0,0.0,-0.0038925933185964823
4.75,0,0.06987346708774567,-0.022400572896003723,-0.0018175258301198483,0.27896225452423096,1.0,0.0,-0.005223135929554701
4.8,0,0.07052381336688995,-0.022412965074181557,-0.003146531991660595,0.2790229320526123,1.0,0.0,-0.006548148114234209
4.85,0,0.07120960205793381,-0.02244321070611477,0.0001389048557030037,0.2790573239326477,1.0,0.0,-0.005871031433343887
4.9,0,0.07191327214241028,-0.02246042713522911,-0.006385271903127432,0.27907443046569824,1.0,0.0,-0.0053694117814302444
4.95,0,0.07261685281991959,-0.022483477368950844,-0.008520258590579033,0.2790873050689697,1.0,0.0,-0.005720282904803753
5.0,0,0.07331285625696182,-0.022598085924983025,-0.009142202325165272,0.27908527851104736,1.0,0.0,-0.005810506641864777
5.05,0,0.07401544600725174,-0.022786542773246765,-0.009600547142326832,0.279072642326355,1.0,0.0,-0.00621115043759346
5.1,0,0.07473132014274597,-0.022983500733971596,-0.008777767419815063,0.27905508875846863,1.0,0.0,-0.006208281498402357
5.15,0,0.07544919848442078,-0.023235177621245384,-0.010831136256456375,0.27903303503990173,1.0,0.0,-0.006196863483637571
5.2,0,0.07616600394248962,-0.023471949622035027,-0.007248454727232456,0.2790191173553467,1.0,0.0,-0.005886239465326071
5.25,0,0.07689175009727478,-0.02365356869995594,-0.006376662291586399,0.2790040671825409,2.0,0.0,-2.011566638946533
5.3,0,0.07761997729539871,-0.023864703252911568,-0.005288904998451471,0.278983473777771,2.0,0.0,-0.01297982968389988
5.35,0,0.07833051681518555,-0.02410113625228405,-0.00569133972749114,0.27896422147750854,2.0,0.0,-0.011924372985959053
5.4,0,0.07904615998268127,-0.024354126304388046,-0.005051265936344862,0.27894750237464905,2.0,0.0,-0.012932632118463516
5.45,0,0.07977656275033951,-0.02462233603000641,-0.004463884513825178,0.2789304852485657,2.0,0.0,-0.013410782441496849
5.5,0,0.08048076927661896,-0.024776123464107513,-0.0014577164547517896,0.2789278030395508,2.0,0.0,-0.0122286481782794
5.55,0,0.0811682716012001,-0.024843433871865273,-0.0017523913411423564,0.27893200516700745,2.0,0.0,-0.013834821060299873
5.6,0,0.08186914026737213,-0.024942809715867043,-0.004335699137300253,0.2789374887943268,2.0,0.0,-0.012530428357422352
5.65,0,0.08255849033594131,-0.025034049525856972,-0.001854953239671886,0.2789507806301117,2.0,0.0,-0.014205695129930973
5.7,0,0.08326219767332077,-0.025067724287509918,-0.0022009112872183323,0.2789560854434967,2.0,0.0,-0.013522038236260414
5.75,0,0.08398591727018356,-0.025122741237282753,-0.0020227227360010147,0.2789527177810669,2.0,0.0,-0.017177138477563858
5.8,0,0.08469563722610474,-0.025144390761852264,-0.0026554118376225233,0.27896061539649963,2.0,0.0,-0.012737191282212734
5.85,0,0.08538693934679031,-0.025111770257353783,-0.003223530249670148,0.2789720296859741,2.0,0.0,-0.013201662339270115
5.9,0,0.0861053392291069,-0.0250965915620327,-0.0041399262845516205,0.278971403837204,2.0,0.0,-0.013397376984357834
5.95,0,0.08684107661247253,-0.02509339712560177,-0.004495492670685053,0.2789628803730011,2.0,0.0,-0.013453745283186436
6.0,0,0.08757716417312622,-0.025076590478420258,-0.004183453973382711,0.27895304560661316,2.0,0.0,-0.015075749717652798
6.05,0,0.08832474052906036,-0.02505277283489704,-0.005118260625749826,0.2789378762245178,2.0,0.0,-0.01299071405082941
6.1,0,0.0890721008181572,-0.02503121644258499,-0.00627119792625308,0.2789231538772583,2.0,0.0,-0.012697454541921616
6.15,0,0.08978083729743958,-0.02474898099899292,0.009012073278427124,0.2789151966571808,2.0,0.0,-0.016001759096980095
6.2,0,0.0905185267329216,-0.02441917546093464,0.008766736835241318,0.27890267968177795,2.0,0.0,-0.016073524951934814
6.25,0,0.091279536485672,-0.024104291573166847,0.009017016738653183,0.2789057493209839,2.0,0.0,-0.018150271847844124
6.3,0,0.09194449335336685,-0.0239351037889719,0.0026031399611383677,0.27891257405281067,2.0,0.0,-0.012233851477503777
6.35,0,0.09256839752197266,-0.02389184944331646,0.0017031950410455465,0.27893802523612976,2.0,0.0,-0.012536407448351383
6.4,0,0.0932256355881691,-0.023877421393990517,-7.117098721209913e-05,0.27898097038269043,2.0,0.0,-0.012845032848417759
6.45,0,0.09389862418174744,-0.023865872994065285,-0.0008511227206327021,0.2790161967277527,2.0,0.0,-0.013383099809288979
6.5,0,0.09459060430526733,-0.023861173540353775,-0.0013683834113180637,0.27904191613197327,2.0,0.0,-0.01306257862597704
6.55,0,0.09528927505016327,-0.023856960237026215,-0.0017808146076276898,0.2790646255016327,2.0,0.0,-0.013267796486616135
6.6,0,0.0959969237446785,-0.02385127544403076,-0.003047594102099538,0.279083251953125,2.0,0.0,-0.012303070165216923
6.6499999999999995,0,0.0967072919011116,-0.023831620812416077,-0.0023357938043773174,0.2790999710559845,2.0,0.0,-0.012441612780094147
6.7,0,0.09741353243589401,-0.023778997361660004,-0.0022392019163817167,0.27911239862442017,2.0,0.0,-0.013544978573918343
6.75,0,0.09814564138650894,-0.023738732561469078,-0.004288261756300926,0.2791106402873993,2.0,0.0,-0.013047848828136921
6.8,0,0.09888387471437454,-0.023705605417490005,-0.0056199971586465836,0.27910566329956055,2.0,0.0,-0.012873747386038303
6.85,0,0.09962578862905502,-0.023668577894568443,-0.009160579182207584,0.2790997326374054,2.0,0.0,-0.012466082349419594
6.8999999999999995,0,0.10030122101306915,-0.023740379139780998,-0.0053074960596859455,0.2790929973125458,2.0,0.0,-0.013519765809178352
6.95,0,0.1010330468416214,-0.02382567711174488,-0.004955376498401165,0.27906399965286255,2.0,0.0,-0.014271211810410023
7.0,0,0.10177188366651535,-0.023905206471681595,-0.004028524272143841,0.2790358066558838,2.0,0.0,-0.0144118070602417
7.05,0,0.1025216355919838,-0.02400094084441662,-0.004116840660572052,0.2790095806121826,2.0,0.0,-0.014174535870552063
7.1,0,0.10327029228210449,-0.024098709225654602,-0.0040978179313242435,0.2789873480796814,2.0,0.0,-0.014433478936553001
7.1499999999999995,0,0.10404156148433685,-0.02421107143163681,-0.0017885920824483037,0.27895882725715637,2.0,0.0,-0.014143845066428185
7.2,0,0.10480685532093048,-0.024312082678079605,-0.003862315323203802,0.27894628047943115,2.0,0.0,-0.013956797309219837
7.25,0,0.10558850318193436,-0.024438105523586273,-0.0029523090925067663,0.27892428636550903,2.0,0.0,-0.013615302741527557
7.3,0,0.10637436807155609,-0.024564577266573906,-0.0033282837830483913,0.2789066433906555,2.0,0.0,-0.013551922515034676
7.35,0,0.10715532302856445,-0.024654975160956383,0.0007833084091544151,0.2788938879966736,2.0,0.0,-0.01271531917154789
7.3999999999999995,0,0.1078735888004303,-0.024545492604374886,-0.0005780644132755697,0.2789131999015808,2.0,0.0,-0.013821463100612164
7.45,0,0.10859770327806473,-0.02441318705677986,0.007454846985638142,0.2789278030395508,2.0,0.0,-0.01547036599367857
7.5,0,0.10926618427038193,-0.024277830496430397,0.001413404825143516,0.27896952629089355,2.0,0.0,-0.0127285560593009
7.55,0,0.10991927236318588,-0.0242395531386137,0.0003298957890365273,0.2790178060531616,2.0,0.0,-0.013334249146282673
7.6,0,0.11059430241584778,-0.024231266230344772,-0.00025814975379034877,0.27904412150382996,2.0,0.0,-0.013560094870626926
7.6499999999999995,0,0.111277736723423,-0.024219518527388573,-0.0009583336650393903,0.2790655791759491,2.0,0.0,-0.013586862944066525
7.7,0,0.11197424679994583,-0.024234727025032043,-0.0022796739358454943,0.27905401587486267,2.0,0.0,-0.013892896473407745
7.75,0,0.11268535256385803,-0.02425394579768181,-0.0030823040287941694,0.27903980016708374,2.0,0.0,-0.0129321264103055
7.8,0,0.11339765042066574,-0.024255884811282158,-0.0035258044954389334,0.27903056144714355,2.0,0.0,-0.013557163998484612
7.85,0,0.11412469297647476,-0.024268435314297676,-0.0051209582015872,0.2790241837501526,2.0,0.0,-0.013091141358017921
7.8999999999999995,0,0.11483904719352722,-0.024258939549326897,-0.00335334544070065,0.27902141213417053,2.0,0.0,-0.013218961656093597
7.95,0,0.11558631807565689,-0.024251453578472137,-0.00521839689463377,0.27900969982147217,2.0,0.0,-0.01305054035037756
8.0,0,0.11633282154798508,-0.024245569482445717,-0.0058816904202103615,0.27899685502052307,2.0,0.0,-0.012984653934836388
8.05,0,0.1170787662267685,-0.02422458678483963,-0.00524876918643713,0.27898529171943665,2.0,0.0,-0.012733175419270992
8.1,0,0.11783698946237564,-0.02416895143687725,-0.006720362231135368,0.27896687388420105,2.0,0.0,-0.012482825666666031
8.15,0,0.11859717965126038,-0.024045545607805252,0.0012918203137814999,0.2789451777935028,2.0,0.0,-0.014422832056879997
8.2,0,0.1193598061800003,-0.023819684982299805,-3.515365824569017e-05,0.27892881631851196,2.0,0.0,-0.013834605924785137
8.25,0,0.1201331615447998,-0.023612264543771744,0.0007268579211086035,0.27890413999557495,2.0,0.0,-0.014980402775108814
8.3,0,0.12088754028081894,-0.023490583524107933,-0.0038345837965607643,0.2788962423801422,2.0,0.0,-0.012468161061406136
8.35,0,0.1216040551662445,-0.02341311238706112,-0.004940100479871035,0.27891263365745544,2.0,0.0,-0.012953241355717182
8.4,0,0.12227904796600342,-0.023506412282586098,-0.006047374103218317,0.2789040803909302,2.0,0.0,-0.012089099735021591
8.45,0,0.12298136949539185,-0.023638371378183365,-0.006245062220841646,0.2788883447647095,2.0,0.0,-0.013081301003694534
8.5,0,0.123695507645607,-0.023798536509275436,-0.006337868515402079,0.2788708806037903,2.0,0.0,-0.013181519694626331
8.55,0,0.12442007660865784,-0.02396235428750515,-0.006095305550843477,0.2788543105125427,2.0,0.0,-0.013115442357957363
8.6,0,0.12515564262866974,-0.024138201028108597,-0.0051985010504722595,0.2788648307323456,2.0,0.0,-0.013120546005666256
8.65,0,0.1258922517299652,-0.024326210841536522,-0.0053666396997869015,0.27887770533561707,2.0,0.0,-0.013098626397550106
8.7,0,0.12663856148719788,-0.02452068217098713,-0.0045112669467926025,0.27888748049736023,2.0,0.0,-0.012750685214996338
8.75,0,0.1273941546678543,-0.024724453687667847,-0.004996530711650848,0.27889376878738403,2.0,0.0,-0.012813243083655834
8.8,0,0.1281457096338272,-0.024916939437389374,-0.007691424340009689,0.2789047956466675,2.0,0.0,-0.011137775145471096
8.85,0,0.12880027294158936,-0.0252853836864233,-0.012001409195363522,0.27885836362838745,2.0,0.0,-0.0049964566715061665
8.9,0,0.12924374639987946,-0.027688074856996536,-0.03602965548634529,0.2789461314678192,2.0,0.0,-0.016459882259368896
8.95,0,0.1292070746421814,-0.03269878774881363,-0.08554970473051071,0.27983370423316956,2.0,0.0,-0.04308979585766792
9.0,0,0.12863777577877045,-0.037765275686979294,-0.06925388425588608,0.2799270749092102,2.0,0.0,-0.04859402775764465
9.05,0,0.12815076112747192,-0.04106663540005684,-0.04636714980006218,0.2790573239326477,2.0,0.0,-0.033096667379140854
9.1,0,0.12785650789737701,-0.04376489296555519,-0.03973851352930069,0.27848073840141296,2.0,0.0,-0.02661002054810524
9.15,0,0.12763454020023346,-0.046365976333618164,-0.041753340512514114,0.2780301570892334,2.0,0.0,-0.02626766264438629
9.2,0,0.1267511397600174,-0.04692508652806282,0.061741188168525696,0.27735647559165955,2.0,0.0,-0.09276369959115982
9.25,0,0.12300364673137665,-0.03932652249932289,0.18067213892936707,0.2758495807647705,2.0,0.0,-0.1857939511537552
9.3,0,0.11781039088964462,-0.02904924564063549,0.20450130105018616,0.2742983102798462,2.0,0.0,-0.20347487926483154
9.35,0,0.11323482543230057,-0.023196518421173096,0.061041802167892456,0.2730918228626251,2.0,0.0,-0.16007883846759796
9.4,0,0.10986381024122238,-0.023351527750492096,0.023926682770252228,0.271897554397583,2.0,0.0,-0.13114801049232483
9.45,0,0.10768060386180878,-0.027787236496806145,-0.12829990684986115,0.2709285616874695,2.0,0.0,-0.16855929791927338
9.5,0,0.10562589019536972,-0.03424590080976486,-0.16632425785064697,0.2701379656791687,2.0,0.0,-0.1506265103816986
9.55,0,0.10416467487812042,-0.04345550760626793,-0.257199764251709,0.2696758508682251,2.0,0.0,-0.1588025987148285
9.6,0,0.10347000509500504,-0.05010468140244484,-0.017420995980501175,0.3064706027507782,2.0,0.0,-0.19356635212898254
9.65,0,0.1034773513674736,-0.0494009293615818,-0.02667710743844509,0.30644670128822327,2.0,0.0,-0.041518304497003555
9.7,0,0.10345450043678284,-0.048861850053071976,-0.032286275178194046,0.3065056800842285,2.0,0.0,-0.03943975642323494
9.75,0,0.10347495973110199,-0.04860183969140053,-0.03085831180214882,0.3066820502281189,2.0,0.0,-0.0392533577978611
9.8,0,0.10346570611000061,-0.048330895602703094,-0.01843429170548916,0.2732590436935425,2.0,0.0,-0.0393608883023262
9.85,0,0.10344064235687256,-0.048073526471853256,-0.025651168078184128,0.2736625671386719,2.0,0.0,-0.039217639714479446
9.9,0,0.10348965227603912,-0.04784734919667244,-0.02011430449783802,0.27407002449035645,2.0,0.0,-0.035846251994371414
9.95,0,0.10352836549282074,-0.04766090214252472,-0.0348346009850502,0.27445679903030396,2.0,0.0,-0.03821134194731712
10.0,0,0.10352912545204163,-0.047407276928424835,-0.038790956139564514,0.27481788396835327,2.0,0.0,-0.03740156069397926
10.05,0,0.1035219207406044,-0.04719631001353264,-0.02278963103890419,0.30845895409584045,2.0,0.0,-0.034987688064575195
10.1,0,0.10355192422866821,-0.04699847847223282,-0.035110894590616226,0.27564844489097595,2.0,0.0,-0.03615927696228027
10.15,0,0.10358114540576935,-0.04682645574212074,-0.030692480504512787,0.27606791257858276,2.0,0.0,-0.034897513687610626
10.2,0,0.10361146926879883,-0.046657904982566833,-0.03088945522904396,0.2764957547187805,2.0,0.0,-0.03470386937260628
10.25,0,0.10364075750112534,-0.04648522287607193,-0.030827004462480545,0.2769051194190979,2.0,0.0,-0.03470693901181221
10.3,0,0.10366617143154144,-0.04631166532635689,-0.03342660889029503,0.2772999405860901,2.0,0.0,-0.034233517944812775
10.35,0,0.10367299616336823,-0.04617222771048546,-0.037228189408779144,0.2776777744293213,2.0,0.0,-0.03501000255346298
10.4,0,0.1036795824766159,-0.046013131737709045,-0.032039523124694824,0.2780466377735138,2.0,0.0,-0.03489690646529198
10.45,0,0.10368774831295013,-0.04584445431828499,-0.03513853996992111,0.27840423583984375,2.0,0.0,-0.03374992683529854
10.5,0,0.10370339453220367,-0.04570107161998749,-0.03166444972157478,0.2787598669528961,2.0,0.0,-0.033234983682632446
10.55,0,0.1037188470363617,-0.0455583855509758,-0.03631482645869255,0.2791002690792084,2.0,0.0,-0.03336993604898453
10.6,0,0.103726327419281,-0.045410219579935074,-0.037528473883867264,0.27943357825279236,2.0,0.0,-0.033627431839704514
10.65,0,0.1037331223487854,-0.045267850160598755,-0.03777289763092995,0.2797508239746094,2.0,0.0,-0.03329300880432129
10.7,0,0.10374793410301208,-0.04515323042869568,-0.040091339498758316,0.28006693720817566,2.0,0.0,-0.03400023281574249
10.75,0,0.1037498414516449,-0.04501327499747276,-0.039149247109889984,0.280365914106369,2.0,0.0,-0.03355563431978226
10.8,0,0.10375169664621353,-0.044891130179166794,-0.028559433296322823,0.28065335750579834,2.0,0.0,-0.03195233643054962
10.85,0,0.10375276207923889,-0.04475613310933113,-0.04040386155247688,0.280940443277359,2.0,0.0,-0.03411632776260376
10.9,0,0.10374912619590759,-0.04463251680135727,-0.040612731128931046,0.2812100648880005,2.0,0.0,-0.0339222252368927
10.95,0,0.10372874140739441,-0.04448038712143898,-0.040909428149461746,0.28151655197143555,2.0,0.0,-0.034270331263542175
11.0,0,0.10374420136213303,-0.044418565928936005,-0.03264717385172844,0.2818864583969116,2.0,0.0,-0.03164399415254593
11.05,0,0.10416365414857864,-0.044298719614744186,-0.022471046075224876,0.2821301221847534,2.0,0.0,-0.04369448125362396
11.1,0,0.10492579638957977,-0.04406933858990669,-0.02197008952498436,0.28241491317749023,2.0,0.0,-0.047927044332027435
11.15,0,0.1057007759809494,-0.043849341571331024,-0.02435414120554924,0.28261643648147583,2.0,0.0,-0.043464597314596176
11.2,0,0.10645922273397446,-0.04358121380209923,-0.02227279171347618,0.28280141949653625,2.0,0.0,-0.04191432520747185
11.25,0,0.10723969340324402,-0.04332505911588669,-0.02214888483285904,0.2829996347427368,2.0,0.0,-0.04348072037100792
11.3,0,0.10803845524787903,-0.0430787168443203,-0.023808762431144714,0.28317078948020935,2.0,0.0,-0.04296504333615303
11.35,0,0.1088399887084961,-0.04282793030142784,-0.02381369099020958,0.28332510590553284,2.0,0.0,-0.042626649141311646
11.4,0,0.10966721922159195,-0.04258808493614197,-0.022180743515491486,0.28348293900489807,2.0,0.0,-0.042572021484375
11.45,0,0.11047923564910889,-0.042296215891838074,-0.019177792593836784,0.2836381793022156,2.0,0.0,-0.043899450451135635
11.5,0,0.11133419722318649,-0.04203524813055992,-0.018231378868222237,0.28380799293518066,2.0,0.0,-0.04429769143462181
11.55,0,0.11220677942037582,-0.04178251326084137,-0.024264784529805183,0.2839525640010834,2.0,0.0,-0.041788239032030106
11.6,0,0.11307790875434875,-0.04153459519147873,-0.021909669041633606,0.284105122089386,2.0,0.0,-0.042024314403533936
11.65,0,0.11395394802093506,-0.041252247989177704,-0.023986784741282463,0.2842450439929962,2.0,0.0,-0.041442062705755234
11.7,0,0.11483269184827805,-0.04096640273928642,-0.013901922851800919,0.28435611724853516,2.0,0.0,-0.04076484590768814
11.75,0,0.11549049615859985,-0.04107431694865227,-0.03467613458633423,0.2843192219734192,2.0,0.0,-0.03437255695462227
11.8,0,0.11617084592580795,-0.041240230202674866,-0.03572097793221474,0.28428834676742554,2.0,0.0,-0.03464566543698311
11.85,0,0.1168748214840889,-0.04146600514650345,-0.03474875167012215,0.2842443585395813,2.0,0.0,-0.03584877774119377
11.9,0,0.11760716140270233,-0.04173218458890915,-0.03475518152117729,0.28420671820640564,2.0,0.0,-0.035649046301841736
11.95,0,0.11834455281496048,-0.042005427181720734,-0.031154939904808998,0.2841624319553375,2.0,0.0,-0.04020151495933533
12.0,0,0.11908750236034393,-0.042292725294828415,-0.03507760539650917,0.28410208225250244,2.0,0.0,-0.036927126348018646
12.05,0,0.1198602169752121,-0.04261872544884682,-0.03945203870534897,0.28406596183776855,2.0,0.0,-0.037083495408296585
12.1,0,0.12051708996295929,-0.04274504631757736,-0.039562176913022995,0.28407400846481323,2.0,0.0,-0.03117908537387848
12.15,0,0.12112855166196823,-0.04283169284462929,-0.03641698136925697,0.28411635756492615,2.0,0.0,-0.03442157804965973
12.2,0,0.1217825710773468,-0.042979586869478226,-0.03503423556685448,0.28418073058128357,2.0,0.0,-0.034733712673187256
12.25,0,0.12244568765163422,-0.043130531907081604,-0.040168870240449905,0.28422749042510986,2.0,0.0,-0.03431389480829239
12.3,0,0.1231408566236496,-0.043340783566236496,-0.03711399435997009,0.28429290652275085,2.0,0.0,-0.03525238111615181
12.35,0,0.12384264916181564,-0.04355475679039955,-0.03895873948931694,0.284349262714386,2.0,0.0,-0.03653917461633682
12.4,0,0.12455140799283981,-0.04378441721200943,-0.03549455106258392,0.28439927101135254,2.0,0.0,-0.037413258105516434
12.45,0,0.12527194619178772,-0.043996866792440414,-0.035316143184900284,0.28444528579711914,2.0,0.0,-0.03820626065135002
12.5,0,0.12600696086883545,-0.043955154716968536,-0.02509976550936699,0.284516841173172,2.0,0.0,-0.039424266666173935
12.55,0,0.1267658770084381,-0.043852176517248154,-0.02774842269718647,0.2846008837223053,2.0,0.0,-0.040665991604328156
12.6,0,0.127523735165596,-0.04373301938176155,-0.032885003834962845,0.2846686542034149,2.0,0.0,-0.03973807767033577
12.65,0,0.1282862424850464,-0.04362848401069641,-0.027026597410440445,0.284745991230011,2.0,0.0,-0.04001329466700554
12.7,0,0.1290586143732071,-0.0435079000890255,-0.02963525615632534,0.2848241925239563,2.0,0.0,-0.03891244903206825
12.75,0,0.12982599437236786,-0.04337124899029732,-0.02843545190989971,0.284900426864624,2.0,0.0,-0.03965519741177559
12.8,0,0.13063202798366547,-0.04326872527599335,-0.029454007744789124,0.28494763374328613,2.0,0.0,-0.0408136360347271
12.85,0,0.13144312798976898,-0.04317145422101021,-0.025906672701239586,0.2850257158279419,2.0,0.0,-0.041191793978214264
12.9,0,0.13226686418056488,-0.04308405518531799,-0.012204324826598167,0.2850732207298279,2.0,0.0,-0.04362614452838898
12.95,0,0.13312071561813354,-0.04270533472299576,-0.017133450135588646,0.28520089387893677,2.0,0.0,-0.046679336577653885
13.0,0,0.13397644460201263,-0.04216625541448593,-0.013769254088401794,0.28525862097740173,2.0,0.0,-0.047212786972522736
13.049999999999999,0,0.13487285375595093,-0.04158902168273926,-0.012136292643845081,0.28539109230041504,2.0,0.0,-0.047545626759529114
13.1,0,0.13566559553146362,-0.04125628620386124,-0.02208772487938404,0.2854350209236145,2.0,0.0,-0.03869733214378357
13.15,0,0.13631640374660492,-0.04116392880678177,-0.024246037006378174,0.28531768918037415,2.0,0.0,-0.035802263766527176
13.2,0,0.13700541853904724,-0.041150644421577454,-0.022199438884854317,0.28524449467658997,2.0,0.0,-0.037644580006599426
